freq,gain,phase
0.998377799987793,0.012605370044103689,-0.05642608020095069
1.1175870895385742,0.01957793610347529,-0.04271507660708248
1.2516975402832031,0.015332731275254533,-0.024827396036509426
1.4156103134155273,0.016743942596780255,-0.0532194348632188
1.5795230865478516,0.013256307678508043,-0.03488678927503008
1.773238182067871,0.01449577967677986,-0.08253183907191276
1.996755599975586,0.015209565530442951,-0.06899482586806611
2.2351741790771484,0.01587615550126881,-0.1007178417314336
2.518296241760254,0.01438355830694746,-0.08002547167573654
2.816319465637207,0.01687998902279287,-0.11083861271414162
3.159046173095703,0.013793068821934582,-0.11567879154382059
3.546476364135742,0.015481905212969355,-0.14794330728243707
3.978610038757324,0.01787088911849851,-0.15112647034624763
4.470348358154297,0.014209390529397917,-0.19440318369523735
5.0067901611328125,0.01611286141160614,-0.1947972307732846
5.617737770080566,0.01102633680194473,-0.21082936837917743
6.303191184997559,0.010657328568487437,-0.22591546122992984
7.078051567077637,0.015957562665910054,-0.2809053245436251
7.942318916320801,0.018877567472337778,-0.2989794803975533
8.910894393920898,0.01797956445095936,-0.29998423511645056
9.998679161071777,0.016532766166023064,-0.37892866346980103
11.220574378967285,0.019452998107328704,-0.4310431694888959
12.59148120880127,0.016570814037616427,-0.47136286447913617
14.126300811767578,0.009345462139885352,-0.5536629507042111
15.854835510253906,0.010443849811474181,-0.5987470561048855
17.777085304260254,0.00873751257130821,-0.6438697191402665
19.95265483856201,0.008867630976770626,-0.7557696997475796
22.38154411315918,0.008837793516566283,-0.8181599872970268
25.12335777282715,0.01063770177697498,-0.9290585480672737
28.178095817565918,0.012560799042490186,-1.0470439641369527
31.620264053344727,0.007327505050834767,-1.2003435235753184
35.47966480255127,0.006705112781631523,-1.3067749606756467
39.81590270996094,0.00904890851881988,-1.478971117358127
44.67368125915527,0.00853227034506069,-1.6633031646341239
50.11260509490967,0.004766663574475852,-1.8650588458726822
56.236982345581055,0.00462232946623293,-2.0910713110798818
63.09151649475098,0.0009837742492392239,-2.342931332769711
70.79541683197021,0.0028303177233864147,-2.6203634864317964
79.43809032440186,-0.008467161417555784,-2.9460627455285806
89.12384510040283,-0.011510455936140439,-3.279149643694434
100.00169277191162,-0.01603720620660197,-3.6851137345425546
112.20574378967285,-0.01982813188301152,-4.11479085664766
125.89991092681885,-0.027846359423999163,-4.65653188245908
141.24810695648193,-0.03656492111998998,-5.1812302249480195
158.48875045776367,-0.0494831469374261,-5.807969391639718
177.83045768737793,-0.0655545443121652,-6.507307545209441
199.52654838562012,-0.0827456026701561,-7.285055547495402
223.8750457763672,-0.10112300790000495,-8.15423528568807
251.18887424468994,-0.11995581776848971,-9.08565979448906
281.84056282043457,-0.15361541807382575,-10.17782499926921
316.23244285583496,-0.1961234973551261,-11.36368056336115
354.81154918670654,-0.24143015323749265,-12.711587271736764
398.11432361602783,-0.29622549628318656,-14.200659872128924
446.67720794677734,-0.36653410797576785,-15.819889988181497
501.18565559387207,-0.45411096465273754,-17.599962581712976
562.3400211334229,-0.5499612720346037,-19.569675932941504
630.9598684310913,-0.6783714966573241,-21.67266737244424
707.9392671585083,-0.8191341058739108,-23.947975835346686
794.3212985992432,-0.9971312712402589,-26.346942708115527
891.2533521652222,-1.221803280164466,-29.00673341676078
1000.0020265579224,-1.4744788746017659,-31.756715354545612
1122.012734413147,-1.7378030167777743,-34.656625396298345
1258.9246034622192,-2.0753180612225735,-37.708764567578754
1412.5406742095947,-2.4419607201436073,-40.82096881845524
1584.8875045776367,-2.847691111082905,-44.26427774229069
1778.2747745513916,-3.3211470711760613,-47.59597518782573
1995.2654838562012,-3.8621803242533344,-51.05906443463686
2238.720655441284,-4.418376633135185,-54.32514879132113
2511.8887424468994,-5.019402368363558,-57.88070167013381
2818.375825881958,-5.845414194104047,-60.685796022943194
3162.279725074768,-6.490154461079037,-64.3206496009995
3548.1303930282593,-7.259401071128103,-67.19103260935516
3981.068730354309,-8.078515546755504,-70.03366819506643
4466.831684112549,-8.848073610776364,-72.91112675328968
5011.871457099915,-9.957081542459335,-75.15243670591337
5623.415112495422,-10.687114174969333,-77.47221837587064
6309.568881988525,-11.677438406849486,-80.96999906455052
7079.452276229858,-12.56817895015838,-82.28930663133893
7943.287491798401,-13.488062093584752,-84.53437602064993
8912.503719329834,-13.92633629627229,-89.58688448418599
10000.00536441803,-15.282229005735458,-88.70082234235657
11220.186948776245,-16.19639721116647,-95.34308738067564
12589.260935783386,-17.015445651669033,-97.09078477142373
14125.37693977356,-17.99192171925536,-95.83334035720671
15848.934650421143,-19.315123471433523,-99.96586237023286
17782.792448997498,-20.4569283773484,-105.15792933227593
19952.625036239624,-21.314320814238936,-105.89094234036925
22387.20655441284,-22.69131404401267,-113.61979952880111
25118.857622146606,-23.399792357208,-111.25766245589321
28183.83276462555,-24.604600486157025,-118.538566931155
31622.782349586487,-26.65325645572824,-118.60664260016397
35481.33373260498,-27.38407320591453,-119.11161110561281
39810.71710586548,-29.294543987592164,-128.57731398332083
44668.36154460907,-29.840074386159948,-127.02668827586317
50118.72947216034,-32.83140194890548,-134.71932153657912
56234.13622379303,-33.57080066886911,-152.63635102609734
63095.733523368835,-36.959107814444195,-142.69149160397046
70794.58236694336,-34.95579447639362,-147.56666771463648
79432.83021450043,-40.49927588130672,-152.57178293923587
89125.09679794312,-39.704879806855935,-178.07850988143352
99999.99403953552,-41.19928506993806,175.15922445654834
