freq,gain,phase
0.998377799987793,-54.207124547138015,5.53599788440593
1.1175870895385742,-61.346971834995536,82.57173087777205
1.2516975402832031,-64.69998570588251,-36.6153462550725
1.4156103134155273,-62.03212492573262,-27.93321081660964
1.5795230865478516,-72.31712785743619,44.74204382953202
1.773238182067871,-60.52981513849502,-10.648868362649612
1.996755599975586,-66.23316583580282,-78.87349462800236
2.2351741790771484,-61.25205240130213,40.675343030378784
2.518296241760254,-69.98971617205143,-7.319157492994859
2.816319465637207,-67.23431801170447,-4.168779852557202
3.159046173095703,-68.62375945591447,-4.479222218936449
3.546476364135742,-66.62403745047976,-128.6069105661617
3.978610038757324,-73.23811814781544,103.81536844851915
4.470348358154297,-68.84391594404377,-93.80636093784082
5.0067901611328125,-67.12641099683347,-36.29995994748367
5.617737770080566,-68.21788943723172,-142.85119878328788
6.303191184997559,-73.54570652854139,-102.29688955455309
7.078051567077637,-65.38488024727941,-176.46053749971435
7.942318916320801,-91.22614349538871,-21.767484055948273
8.910894393920898,-66.84338751344904,-141.42725961203035
9.998679161071777,-61.53451728032045,-164.56784882051676
11.220574378967285,-70.27968904622705,64.00632415586594
12.59148120880127,-67.2078516496811,-82.11319660407221
14.126300811767578,-64.23394594214949,78.67252739576854
15.854835510253906,-64.26809465296762,-130.69676245859543
17.777085304260254,-70.65291230998415,22.777570501831953
19.95265483856201,-76.18543540735115,-74.21030054925642
22.38154411315918,-65.02883256341494,-144.16425384078914
25.12335777282715,-62.58196725292692,171.81380847956873
28.178095817565918,-64.71231786059606,105.2923844584665
31.620264053344727,-61.70436668400175,-173.84377920727314
35.47966480255127,-67.18937587979701,178.70869158505414
39.81590270996094,-61.53488246910102,-141.42974955620502
44.67368125915527,-64.95189776964389,123.93822168830972
50.11260509490967,-58.47533763480037,-163.3592541352405
56.236982345581055,-61.25230065490838,-171.74699067786636
63.09151649475098,-54.03632866878698,162.63742129232836
70.79541683197021,-55.64920406929927,-178.43551107541106
79.43809032440186,-49.407453877059744,177.38822597352458
89.12384510040283,-51.45033998530127,-178.61891958828912
100.00169277191162,-48.85817815213879,167.21906088464408
112.20574378967285,-46.61546971744774,169.7772017733625
125.89991092681885,-47.02075331923611,154.5708708222847
141.24810695648193,-42.65843127503214,169.6206663634941
158.48875045776367,-40.95133276365526,164.1253989296392
177.83045768737793,-39.38243931832405,163.26886215675577
199.52654838562012,-38.03139731192044,159.21080730529812
223.8750457763672,-35.012486198734166,155.74387292831307
251.18887424468994,-33.68355694308707,153.09252415789362
281.84056282043457,-31.32852232784549,146.8324142081956
316.23244285583496,-29.475488392223617,144.46382811741648
354.81154918670654,-28.060390851484986,144.30629357034934
398.11432361602783,-26.32585866580633,140.26581727262814
446.67720794677734,-24.440266051061023,136.0535315488681
501.18565559387207,-23.03054122536426,132.48757003202107
562.3400211334229,-21.27581909383919,129.21435510674934
630.9598684310913,-19.695110680541728,125.65771855779072
707.9392671585083,-18.433418586901077,122.01636015138875
794.3212985992432,-17.156831130896467,117.14494932512423
891.2533521652222,-15.85824006402185,112.57298473124591
1000.0020265579224,-14.55886172879641,108.65131319816392
1122.012734413147,-13.362513272232942,103.9268158401073
1258.9246034622192,-12.29230611593854,99.99455666160613
1412.5406742095947,-11.310242454126318,95.02308599774838
1584.8875045776367,-10.26440739856865,91.40586489661369
1778.2747745513916,-9.283152901309046,87.16046118291543
1995.2654838562012,-8.347243878073286,83.39523628715156
2238.720655441284,-7.5020230702538,79.1034993347008
2511.8887424468994,-6.673097844144685,74.84577162694227
2818.375825881958,-5.982248960500801,69.92447480465049
3162.279725074768,-5.262930232598878,66.09009045782524
3548.1303930282593,-4.575277278321911,62.27024107250604
3981.068730354309,-3.950656430923876,57.47512628999522
4466.831684112549,-3.4347145688331118,53.276334191063356
5011.871457099915,-2.8872863686344195,49.16561185165126
5623.415112495422,-2.590410904302437,45.570343020355104
6309.568881988525,-2.14551037195363,41.27577559543321
7079.452276229858,-1.8534410422443368,38.16452472989859
7943.287491798401,-1.5695346515036657,34.70152322484221
8912.503719329834,-1.0445013670585237,31.046871527703715
10000.00536441803,-0.9299660297993384,27.61016227712412
11220.186948776245,-0.6922163415332445,25.006870943644486
12589.260935783386,-0.6779914449383881,22.46872297398972
14125.37693977356,-0.6102966740423958,20.16066601771762
15848.934650421143,-0.41376310016356915,18.00250679999395
17782.792448997498,-0.2915342420808712,16.353157680462473
19952.625036239624,-0.40002281070153584,15.078801551039
22387.20655441284,-0.2899100241047493,13.702387940215878
25118.857622146606,-0.2525937454781333,12.159383828935443
28183.83276462555,-0.11879981509182706,10.713972218557489
31622.782349586487,-0.1513847849051182,9.741680847895788
35481.33373260498,-0.19931187774288375,8.330611052526287
39810.71710586548,-0.15490104092249013,7.733950753517745
44668.36154460907,-0.12946459909636893,6.902056494794513
50118.72947216034,-0.14109331802579866,6.259811072432795
56234.13622379303,-0.11477727297816058,5.007268339034325
63095.733523368835,-0.1087657026453876,5.020982229643116
70794.58236694336,-0.18338915924749138,4.529885500535526
79432.83021450043,-0.07691801315879136,3.956863859745956
89125.09679794312,-0.17699549495539538,3.7052431078085695
99999.99403953552,-0.05382598611817385,3.225391449735848
