freq,gain,phase
0.998377799987793,0.0201383462800526,-0.11427356852004236
1.1175870895385742,0.014748822897558422,-0.14305180899117853
1.2516975402832031,0.017514695277836414,-0.10973041980436112
1.4156103134155273,0.010193639099659927,-0.15886841556750658
1.5795230865478516,0.0162958463065661,-0.16055906914740975
1.773238182067871,0.01522306488518372,-0.18654600508357772
1.996755599975586,0.012539648383358625,-0.20413467170569155
2.2351741790771484,0.014879421732653221,-0.2471933361188962
2.518296241760254,0.013033589237208872,-0.2685665551388601
2.816319465637207,0.011865513371277175,-0.3363440410802937
3.159046173095703,0.013485241498303966,-0.38089722780416896
3.546476364135742,0.012872987114902793,-0.3906019982316978
3.978610038757324,0.01573483148897059,-0.4629447573086028
4.470348358154297,0.009990650871010434,-0.4995091617762176
5.0067901611328125,0.012840310967980833,-0.5984323234794748
5.617737770080566,0.005432614924829441,-0.6443502747647766
6.303191184997559,0.00958237787046999,-0.7125764197035439
7.078051567077637,0.013544935831524683,-0.7852105904992447
7.942318916320801,0.01396705342491161,-0.8774860933101294
8.910894393920898,0.008391838620636008,-1.0267635300468454
9.998679161071777,0.005805925015516689,-1.1099744491342116
11.220574378967285,0.010763226119454072,-1.2527084470391454
12.59148120880127,0.003719358787191729,-1.372342947766421
14.126300811767578,0.005006637122404582,-1.5486154191202477
15.854835510253906,0.0008908891254826441,-1.7576715337713498
17.777085304260254,0.002622340246600583,-1.9640647285935058
19.95265483856201,-0.0006274577139554693,-2.1628207853209416
22.38154411315918,-0.005276145350405847,-2.478269525939362
25.12335777282715,-0.0062290113511323224,-2.741347932528038
28.178095817565918,-0.012106894541844153,-3.1092712204622392
31.620264053344727,-0.011341373866577104,-3.4429150125424064
35.47966480255127,-0.016737139387573468,-3.890054083544899
39.81590270996094,-0.02245828497393409,-4.3637553898339645
44.67368125915527,-0.03306621028069504,-4.870377733761966
50.11260509490967,-0.03686299250527146,-5.459656188248322
56.236982345581055,-0.053097547728526054,-6.124622754687462
63.09151649475098,-0.06497599292622337,-6.829439987063323
70.79541683197021,-0.07906514866209814,-7.6869842105852815
79.43809032440186,-0.09617409720877283,-8.580040784261719
89.12384510040283,-0.11823431534155115,-9.593739183101436
100.00169277191162,-0.14561952600539046,-10.711034202739937
112.20574378967285,-0.18204917931621328,-11.977580627251694
125.89991092681885,-0.22489149657179858,-13.410438776504682
141.24810695648193,-0.27464793718412317,-14.953177422454644
158.48875045776367,-0.34435636801984165,-16.69364702688325
177.83045768737793,-0.4217020222650642,-18.573642892892742
199.52654838562012,-0.5170501348678118,-20.725754412426486
223.8750457763672,-0.6353066869763269,-23.002382537298303
251.18887424468994,-0.7730924482318302,-25.521456619084532
281.84056282043457,-0.9423470052938726,-28.249651813671328
316.23244285583496,-1.1518638733460513,-31.061213313449226
354.81154918670654,-1.3933929510346843,-34.18442799372602
398.11432361602783,-1.6663992409879413,-37.64696900163699
446.67720794677734,-1.984164428640041,-40.96443190714836
501.18565559387207,-2.3784549453088815,-44.57528114948982
562.3400211334229,-2.8092609293391813,-48.45356598010138
630.9598684310913,-3.308791541108214,-52.343344875817586
707.9392671585083,-3.8016904477434723,-56.56323146176716
794.3212985992432,-4.374267497548427,-60.69681979112192
891.2533521652222,-4.973797883243817,-64.91061315300243
1000.0020265579224,-5.6809499464306,-69.19409976575905
1122.012734413147,-6.397560013669964,-73.45852970485836
1258.9246034622192,-7.214392757388916,-77.4522248960311
1412.5406742095947,-8.047989133835003,-82.02680322411673
1584.8875045776367,-8.970786024241484,-86.15040676317605
1778.2747745513916,-9.99403219814987,-90.83374003882012
1995.2654838562012,-11.086583335295465,-94.4289239697637
2238.720655441284,-12.083517733399074,-98.16255885674894
2511.8887424468994,-13.219834524296804,-102.70541690233597
2818.375825881958,-14.345624380181714,-108.06688037005746
3162.279725074768,-15.807136965867691,-110.99452955013597
3548.1303930282593,-16.830050340789626,-115.79560952883048
3981.068730354309,-18.2490113314409,-120.10976199336415
4466.831684112549,-19.652505471715923,-124.47130951812498
5011.871457099915,-21.5886644313175,-127.70352774870857
5623.415112495422,-22.832483815970352,-136.68025372254178
6309.568881988525,-24.20244308580162,-136.37415094386733
7079.452276229858,-25.354924080295266,-143.4262724397967
7943.287491798401,-28.501971956449484,-138.67750326908063
8912.503719329834,-28.628757548062467,-147.67104156150393
10000.00536441803,-30.364451645941287,-150.2810427375054
11220.186948776245,-30.03713205301327,-154.71216703035972
12589.260935783386,-37.2640450059295,-149.31792559962875
14125.37693977356,-34.90559820330877,-145.63321979361035
15848.934650421143,-37.15834003385194,-141.87509190946676
17782.792448997498,-35.52955233271275,-154.26417906337704
19952.625036239624,-37.09165061678994,-139.39720207023223
22387.20655441284,-38.87448665383288,-148.65240927308847
25118.857622146606,-51.59089683818184,149.2593557340215
28183.83276462555,-43.50826316890755,-151.32826050280502
31622.782349586487,-46.92766320162928,-158.66963154548813
35481.33373260498,-43.65953093431119,156.86113200975268
39810.71710586548,-50.86080166960901,88.01086272328
44668.36154460907,-42.43861872067874,176.12136702882793
50118.72947216034,-48.79175252958029,140.0622460044641
56234.13622379303,-42.01729274812462,-179.41916795573053
63095.733523368835,-39.945804223183636,152.67837209938966
70794.58236694336,-47.175107596059085,154.3081748413212
79432.83021450043,-47.05978161272625,102.06786374640541
89125.09679794312,-59.97609239642608,-24.046373411817527
99999.99403953552,-57.74642011872737,101.6521233004989
