freq,gain,phase
0.998377799987793,0.011813919771373783,-0.017004444094666164
1.1175870895385742,0.015897578724758,-0.015981133598028597
1.2516975402832031,0.016749927403315833,-0.029588215271199248
1.4156103134155273,0.014751586477508044,-0.027462123340170595
1.5795230865478516,0.015567558641096189,-0.022104108145886328
1.773238182067871,0.014390238035826047,-0.0034953975855882436
1.996755599975586,0.01298066703098493,-0.02273774049783621
2.2351741790771484,0.013023181647178302,0.0005469171620072681
2.518296241760254,0.013557367537837444,-0.03423306181250194
2.816319465637207,0.01131692730111148,0.01934070221661403
3.159046173095703,0.01490695313713394,0.0007432083652893221
3.546476364135742,0.01579434369663788,-0.047179076301529316
3.978610038757324,0.01268188300609981,-0.02342738407938729
4.470348358154297,0.013537008241792724,-0.023388158039078965
5.0067901611328125,0.016395471973643622,-0.024897698419288006
5.617737770080566,0.016857221720259507,-0.04047630216381475
6.303191184997559,0.02043430737197397,-0.010423019432879385
7.078051567077637,0.015556950111911931,-0.008944046053609255
7.942318916320801,0.016962456210837824,-0.019131289752329337
8.910894393920898,0.017924636356996287,-0.05017718548961553
9.998679161071777,0.018467269518894734,-0.044946994598422864
11.220574378967285,0.01833543067773053,-0.0763196396566865
12.59148120880127,0.014641243537370759,-0.06356810969848353
14.126300811767578,0.01384421009112391,-0.05846324689304925
15.854835510253906,0.014701613956564698,-0.03234464465088931
17.777085304260254,0.015404103605388401,-0.06603104843909503
19.95265483856201,0.01102464185139449,-0.10410998230194768
22.38154411315918,0.012396949407870467,-0.07561243002554252
25.12335777282715,0.011122329246160158,-0.08153658112511347
28.178095817565918,0.014658235483512989,-0.10695972457629208
31.620264053344727,0.015850176507834112,-0.13623336070662753
35.47966480255127,0.010936324961694882,-0.13521380057593688
39.81590270996094,0.013905197285134095,-0.1516436832876986
44.67368125915527,0.007723139719893087,-0.18014733988505055
50.11260509490967,0.01972538342268465,-0.18179459716469973
56.236982345581055,0.011717850801970898,-0.211799261578068
63.09151649475098,0.016095717186939057,-0.23570336511431902
70.79541683197021,0.016409526164193833,-0.24480792253762038
79.43809032440186,0.017751598001394205,-0.28374622114745146
89.12384510040283,0.014975454716004153,-0.32831817998528545
100.00169277191162,0.017874118917274452,-0.37484486825471997
112.20574378967285,0.013494404170490724,-0.41591462728472145
125.89991092681885,0.013974719067570224,-0.43750193902573775
141.24810695648193,0.014162866965829824,-0.49948758745916816
158.48875045776367,0.010394489165437074,-0.5647150191161902
177.83045768737793,0.013350045731427838,-0.6649206056745524
199.52654838562012,0.014478682383887092,-0.7342947453635279
223.8750457763672,0.008597251223296621,-0.8214805486093187
251.18887424468994,0.009879477486293786,-0.9320096776569068
281.84056282043457,0.00988650209228883,-1.019121856680095
316.23244285583496,0.006697204461206109,-1.124559414180172
354.81154918670654,0.012210488213875641,-1.279018819931902
398.11432361602783,0.005054191366935124,-1.4601477182059177
446.67720794677734,0.007126676469102146,-1.5860823680886094
501.18565559387207,0.009409567675716164,-1.820386776364123
562.3400211334229,0.0036571676889901707,-2.0498173444420322
630.9598684310913,0.004595458220615435,-2.2819640300162702
707.9392671585083,0.00234528061446628,-2.5640896212536264
794.3212985992432,0.006442461166178474,-2.8681370102049475
891.2533521652222,-0.001463896376129438,-3.2501387775649437
1000.0020265579224,-0.008897362818012143,-3.5994011092394276
1122.012734413147,-0.014123359334225058,-4.030932501108768
1258.9246034622192,-0.015967383147711903,-4.5835193726680235
1412.5406742095947,-0.02505578065029112,-5.076723303904673
1584.8875045776367,-0.04012086562533854,-5.625942932397591
1778.2747745513916,-0.04222127346476329,-6.32942365646546
1995.2654838562012,-0.053584181154807564,-7.166876649438339
2238.720655441284,-0.07519873134641042,-8.000828316260783
2511.8887424468994,-0.09145268188739918,-8.944712074281107
2818.375825881958,-0.1162717470737816,-10.026275572397308
3162.279725074768,-0.13849531236964133,-11.197356722882633
3548.1303930282593,-0.1835551762102443,-12.545484153314975
3981.068730354309,-0.2163363169025651,-14.098820445051317
4466.831684112549,-0.2857510742399837,-15.72998088038898
5011.871457099915,-0.3492709830029619,-17.533916065749075
5623.415112495422,-0.4278331553754099,-19.52882496178816
6309.568881988525,-0.5352928371260296,-21.758645158783423
7079.452276229858,-0.6614056293722224,-24.16383304770915
7943.287491798401,-0.8049370703807225,-26.780821118113558
8912.503719329834,-0.972767471515035,-29.681560356576842
10000.00536441803,-1.1728937906937988,-32.85922893606034
11220.186948776245,-1.4243350317165349,-36.2864244662888
12589.260935783386,-1.7450326738161348,-39.63000076719612
14125.37693977356,-2.097154319610251,-43.51183030086563
15848.934650421143,-2.479587420786374,-47.46217389405888
17782.792448997498,-2.9634399955581254,-51.444592863630675
19952.625036239624,-3.4846063221292276,-55.448830800962945
22387.20655441284,-4.057543553395542,-59.931669443256126
25118.857622146606,-4.728586612238522,-64.28345228668007
28183.83276462555,-5.4883857135253455,-68.58363877304933
31622.782349586487,-6.2701037572652405,-72.61190795916981
35481.33373260498,-7.061759807387436,-77.21934562941007
39810.71710586548,-7.971935631537553,-81.50656023160089
44668.36154460907,-8.862754863722216,-85.94202286999096
50118.72947216034,-9.774398037790084,-89.9228785181111
56234.13622379303,-10.769197405989953,-94.31126059696608
63095.733523368835,-11.816668558288217,-98.88753835252069
70794.58236694336,-12.916216549939117,-103.2764630473432
79432.83021450043,-14.062310238179876,-107.08244460661562
89125.09679794312,-15.28359909415003,-111.76243549571275
99999.99403953552,-16.59235285301302,-115.97014034894089
