freq,gain,phase
0.1043081283569336,59.87196325436284,-164.67574442413064
0.1043081283569336,61.53046015493643,158.7622292246093
0.11920928955078125,62.69827394033531,-177.43667220839959
0.11920928955078125,57.60686514679915,-171.50168543393414
0.1341104507446289,60.94103942320057,167.62824055597832
0.1341104507446289,60.98299923594205,-162.01943906035953
0.14901161193847656,60.424529257968004,-173.72777577754496
0.16391277313232422,59.69317436685387,-178.9507145398974
0.17881393432617188,61.82526396537128,176.9987324591691
0.17881393432617188,58.73699571690459,171.15192361671234
0.19371509552001953,59.406115516666034,-175.21141264401
0.2086162567138672,62.64480198621628,157.34157093749366
0.22351741790771484,61.885454956538325,173.90035609451908
0.2384185791015625,64.51692899013524,179.5096736621695
0.2682209014892578,64.29705660198847,156.10592371988938
0.28312206268310547,61.88928900359967,-175.02375845667422
0.2980232238769531,57.71313478300277,-174.65002493519665
0.32782554626464844,61.32691662873002,165.32037637711974
0.3427267074584961,57.60389744846486,-160.6655930614725
0.3725290298461914,59.801652025978385,-143.68094272520534
0.4023313522338867,58.805693999966316,-168.97736042917205
0.43213367462158203,59.76220191907227,-179.7683313048773
0.46193599700927734,60.95156356536495,-165.53986924061724
0.49173831939697266,59.739217992596835,152.91548499274052
0.521540641784668,59.442545000980104,-124.82056222744967
0.5662441253662109,66.2531306609144,-148.62755065976373
0.5960464477539062,64.46773723372998,-166.93723659217093
0.6407499313354492,57.264721199203066,146.20247664077874
0.6854534149169922,64.31756342429468,-151.13654655323032
0.7450580596923828,59.42384855182081,165.47044281025617
0.7897615432739258,57.028386107662,174.46583677035716
0.8493661880493164,61.83891905752447,128.33272559348825
0.908970832824707,59.079763793309816,-174.66804688576028
0.9834766387939453,60.31425920812663,-177.05966161506842
1.043081283569336,59.74149184250166,-174.92484930815183
1.1175870895385742,60.90036583254126,-174.61253708534
1.2069940567016602,63.1665949145051,163.6473594804051
1.2814998626708984,58.993707695715116,-173.2612847658651
1.385807991027832,57.11951205282951,-176.0405281111153
1.475214958190918,59.64254122961076,-178.5428749150346
1.5795230865478516,57.21565207997509,161.05066413714854
1.6987323760986328,60.142369478642685,178.83321335579575
1.817941665649414,58.77157649070558,-175.79905713423977
1.952052116394043,64.64595966496815,175.37410228467155
2.086162567138672,60.17622199602448,157.00825697874728
2.2351741790771484,61.848902911255394,-175.15088697714302
2.3990869522094727,60.372850745837056,-173.2502063177439
2.562999725341797,58.14710244684476,175.52210159090393
2.7567148208618164,60.8280661155921,-164.59219097495978
2.950429916381836,56.84450992048031,-163.07742350802627
3.159046173095703,59.3617601431859,168.86826570624498
3.382563591003418,61.13164967780069,164.06654898249346
3.635883331298828,63.787741253918995,-173.02302847502685
3.8892030715942383,57.64001475076199,-171.10981470611065
4.172325134277344,60.97018977210201,173.93800568565112
4.470348358154297,66.38730913460024,168.35074243403236
4.783272743225098,62.15332001384597,177.9093378002405
5.125999450683594,64.84884251285158,-164.63549359507985
5.498528480529785,59.77936765566448,-178.9527245926296
5.885958671569824,61.058964955023036,163.93954799007895
6.303191184997559,59.517573375034665,-169.26298553304343
6.765127182006836,62.5273603784268,173.9136022142585
7.241964340209961,65.72299965105663,-178.17609873934865
7.763504981994629,58.745049054762006,175.99476298549254
8.314847946166992,65.42046482968244,170.77422756967144
8.910894393920898,62.17608533630263,-179.94493899020617
9.551644325256348,59.16695382078543,178.95397541149694
10.23709774017334,59.98539701895911,179.11604497441488
10.967254638671875,60.26359187737616,172.31449573508365
11.742115020751953,59.390936914703204,-172.02523951857867
12.59148120880127,61.66522387324957,-165.26534188754422
13.485550880432129,61.88217722156579,175.11081083139024
14.454126358032227,59.267912455352196,-156.93854041805557
15.482306480407715,58.95671629276217,179.8148262725698
16.59989356994629,59.66547582509048,-169.27191011317828
17.777085304260254,55.79888356567683,-178.9350492240114
19.058585166931152,58.795846471173476,-160.28929698318717
20.41459083557129,60.926410018925395,-168.66896705969972
21.87490463256836,59.39049377192539,-170.01672946056303
23.439526557922363,60.74322808759331,175.0386635998075
25.12335777282715,62.244280572795276,173.01334840863353
26.911497116088867,59.372800074199354,-173.17660469277234
28.833746910095215,57.806684585565094,-169.05675379991087
30.90500831604004,73.2661744194777,-153.8050484754619
33.11038017272949,59.90142963044124,164.7599173988648
35.47966480255127,61.641715318790034,167.31324451494706
38.01286220550537,57.64913014121617,-164.19078211533602
40.73977470397949,64.9482111679438,164.77996176709792
43.645501136779785,63.73015945996841,166.4597163257427
46.77474498748779,59.27968076546531,-158.58418615899464
50.11260509490967,58.69091028845133,-171.20006302616105
53.70378494262695,60.49449543706003,175.40295682513099
57.54828453063965,59.825526547582555,177.5294918586391
61.6610050201416,59.727102746734474,177.8328798950983
66.07174873352051,65.8466669108377,139.12075964961326
70.79541683197021,58.24218968162533,169.56531971050447
75.86181163787842,55.9887959600156,-179.24034814923706
81.28583431243896,62.22237160752936,-140.64857210681842
87.09728717803955,59.18166991445162,-172.37279788771235
93.32597255706787,58.753473113773715,151.17960813590602
100.00169277191162,64.0132184166143,-148.80643441743317
