freq,gain,phase
0.04470348358154297,17.544458545104813,171.25735066057035
0.059604644775390625,22.60885528343607,170.0785585296778
0.07450580596923828,26.4236740039731,168.10471620987434
0.07450580596923828,26.436333183938068,168.17293424003734
0.08940696716308594,29.535184629780783,166.46526382287178
0.1043081283569336,31.996828554243457,162.88862021174933
0.11920928955078125,33.023679601690915,151.59515764178764
0.14901161193847656,33.14796456983017,122.50582769170721
0.16391277313232422,33.22684324521679,112.38166546868801
0.19371509552001953,33.258849580520476,98.76252333344743
0.22351741790771484,33.23840604816387,89.59096538810627
0.2682209014892578,33.272476220923195,79.5565380568166
0.3129243850708008,33.32264403984022,72.10340722018147
0.35762786865234375,33.28970668169143,66.16475611005198
0.4172325134277344,33.293373593805846,59.73956801267455
0.49173831939697266,33.31269304481462,53.108092122068115
0.5662441253662109,33.278242781587714,47.76499937986191
0.6556510925292969,33.33902339898256,42.11858711010808
0.7748603820800781,33.324654609129624,36.63573341285199
0.8940696716308594,33.37094248307909,31.07045833864175
1.043081283569336,33.33488615628971,26.453292399138427
1.2218952178955078,33.30771459328656,21.882103440502572
1.4156103134155273,33.332843992745325,17.8695063666587
1.6540288925170898,33.36481056359978,13.638704556624468
1.9222497940063477,33.36769225820507,9.45496892001591
2.2351741790771484,33.40204892331067,5.77546997386485
2.60770320892334,33.32947799718425,2.3057098675567875
3.024935722351074,33.37725069225918,-0.9614333516293145
3.5315752029418945,33.30667595317519,-4.537533566810973
4.112720489501953,33.354404705172456,-8.297938154170996
4.783272743225098,33.34767826208205,-11.673571136474585
5.573034286499023,33.342461517700436,-15.616741433908802
6.4820051193237305,33.36494816290875,-19.203375909776902
7.539987564086914,33.367184037475816,-23.69110219153632
8.77678394317627,33.31257987957794,-27.984280559374298
10.222196578979492,33.3427249656772,-32.7196357361117
11.906027793884277,33.30349053442191,-37.83557885579952
13.85807991027832,33.363591677586946,-43.1672049619224
16.13795757293701,33.3399260591414,-48.15283772546535
18.790364265441895,33.33837551283276,-53.39800218451693
21.86000347137451,33.2977640335713,-58.75898382243325
25.451183319091797,33.28613036002181,-63.6558786862452
29.63840961456299,33.30606067200501,-68.53880889447943
34.496188163757324,33.2736096926262,-73.20981588437289
40.17353057861328,33.256816531851165,-78.13419737568563
46.759843826293945,33.24936788333273,-82.63166909592758
54.43394184112549,33.23342727905452,-87.30595531598554
63.37463855743408,33.19825599852201,-92.06475648901468
73.7905502319336,33.1750563363776,-96.91189028977357
85.89029312133789,33.157108265670544,-101.87367714863056
100.00169277191162,33.098802638690316,-106.76247020193053
116.42277240753174,33.06040204581612,-113.0443614025143
135.52606105804443,33.025643316915406,-119.31375318054555
157.78839588165283,32.83243619905454,-126.81470639811202
183.68661403656006,32.716562755091694,-134.86802022784252
213.84656429290771,32.40529894748641,-145.29101543582692
248.9537000656128,31.935044281029633,-157.83563205805686
289.8275852203369,30.25705302264765,-166.86634056399265
337.4218940734863,28.030207032465277,-171.25484553768067
392.80951023101807,24.8605498680767,-167.7595916043575
457.3017358779907,22.895577034682223,-173.8399248656087
532.3886871337891,20.334006500591826,-173.90974324742237
619.7988986968994,17.7360946688586,-175.05901496224348
721.5589284896851,15.07221493366275,-175.19934915830564
840.0231599807739,12.56828982523965,-175.91477337458616
977.933406829834,10.062152349211974,-176.17241191823442
1138.4934186935425,7.331456652409888,-176.4829632626513
1325.4135847091675,4.702593772258101,-176.37296460607638
1543.0152416229248,2.266037645094071,-178.11055752046818
1796.3498830795288,-0.6929058901575751,-177.25504761701785
2091.2736654281616,-3.0183524688218384,-178.7839162893951
2434.6262216567993,-5.893747815717523,-175.68796052641036
2834.3498706817627,-7.915229867672448,-177.57314342772486
3299.698233604431,-10.545130256540444,-176.05954027823134
3841.4448499679565,-13.613238140942354,-179.52199403228087
4472.136497497559,-15.286799524420147,-170.55964791818835
5206.376314163208,-20.594345371152556,-173.38542457165246
6061.166524887085,-21.128716745264637,179.90419925116396
7056.295871734619,-24.286225387826303,-153.29787515108333
8214.801549911499,-27.114096190488418,-163.94164230141791
9563.520550727844,-30.425489415277834,-137.20835448190837
11133.670806884766,-25.888017728296788,161.10466979952932
12961.611151695251,-34.438610836401914,166.15846464125073
15089.675784111023,-32.89980895777052,166.37948116766125
17567.113041877747,-26.936368256623485,-158.1200513043749
20451.30729675293,-33.14840821099714,155.93230068154378
23809.030652046204,-39.886199932456336,-120.9753304901984
27718.02246570587,-36.35960453857655,134.98288595220538
32268.792390823364,-36.04752680122303,136.09786214594462
37566.736340522766,-32.52184073831256,-175.63677861858795
43734.47597026825,-33.087707617034276,-167.48407597550104
50914.86871242523,-32.43117767710617,-89.25435328537532
59274.137020111084,-33.028167772629395,126.01380945655217
69005.8320760727,-36.69270327271063,60.44239659649442
80335.28923988342,-32.40663792806864,125.42660909241602
93524.84345436096,-32.879041791084745,71.82318049752602
108879.86421585083,-35.684546700862136,144.89055238298315
126755.90813159943,-39.24357798814282,157.62990994201982
147566.84005260468,-34.835272103656656,150.17172450542697
171794.54863071442,-31.989036711200637,134.0967224104367
200000.00298023224,-46.646571631179796,41.39009824065034
