t1,ch1,t2,ch2
-1.5,1.5856547164916994,-1.499999875,0.015308761596679689
-1.498,1.590657768249512,-1.497999875,0.010309982299804689
-1.496,1.5966614303588869,-1.495999875,0.010309982299804689
-1.494,1.5936595993041993,-1.493999875,0.015308761596679689
-1.492,1.5956608200073243,-1.491999875,0.010309982299804689
-1.49,1.5976620407104494,-1.489999875,0.005311203002929688
-1.488,1.5996632614135744,-1.487999875,0.015308761596679689
-1.486,1.600663871765137,-1.485999875,0.015308761596679689
-1.484,1.600663871765137,-1.483999875,0.005311203002929688
-1.482,1.5936595993041993,-1.481999875,0.005311203002929688
-1.48,1.602665092468262,-1.479999875,0.010309982299804689
-1.478,1.6016644821166994,-1.477999875,0.010309982299804689
-1.476,1.6016644821166994,-1.475999875,0.015308761596679689
-1.474,1.5996632614135744,-1.473999875,0.015308761596679689
-1.472,1.600663871765137,-1.471999875,0.015308761596679689
-1.47,1.6076681442260745,-1.469999875,0.010309982299804689
-1.468,1.6076681442260745,-1.467999875,0.015308761596679689
-1.466,1.6016644821166994,-1.465999875,0.010309982299804689
-1.464,1.5996632614135744,-1.463999875,0.010309982299804689
-1.462,1.5946602096557618,-1.461999875,0.015308761596679689
-1.46,1.602665092468262,-1.459999875,0.0003124237060546875
-1.458,1.5996632614135744,-1.457999875,0.0003124237060546875
-1.456,1.5976620407104494,-1.455999875,0.015308761596679689
-1.454,1.6016644821166994,-1.453999875,0.010309982299804689
-1.452,1.6036657028198245,-1.451999875,0.010309982299804689
-1.45,1.6076681442260745,-1.449999875,0.015308761596679689
-1.448,1.5996632614135744,-1.447999875,0.020307540893554688
-1.446,1.5936595993041993,-1.445999875,0.010309982299804689
-1.444,1.6036657028198245,-1.443999875,0.020307540893554688
-1.442,1.600663871765137,-1.441999875,0.005311203002929688
-1.44,1.5996632614135744,-1.439999875,0.015308761596679689
-1.438,1.5966614303588869,-1.437999875,0.015308761596679689
-1.436,1.602665092468262,-1.435999875,0.010309982299804689
-1.434,1.6116705856323243,-1.433999875,0.015308761596679689
-1.432,1.602665092468262,-1.431999875,0.010309982299804689
-1.43,1.6016644821166994,-1.429999875,0.010309982299804689
-1.428,1.604666313171387,-1.427999875,0.010309982299804689
-1.426,1.5986626510620119,-1.425999875,0.02530632019042969
-1.424,1.604666313171387,-1.423999875,0.02530632019042969
-1.422,1.5966614303588869,-1.421999875,0.010309982299804689
-1.42,1.6016644821166994,-1.419999875,0.015308761596679689
-1.418,1.604666313171387,-1.417999875,0.015308761596679689
-1.416,1.6016644821166994,-1.415999875,0.010309982299804689
-1.414,1.5976620407104494,-1.413999875,0.020307540893554688
-1.412,1.5936595993041993,-1.411999875,0.010309982299804689
-1.41,1.5996632614135744,-1.409999875,0.010309982299804689
-1.408,1.5986626510620119,-1.407999875,0.015308761596679689
-1.4060000000000001,1.602665092468262,-1.4059998750000002,0.015308761596679689
-1.4040000000000001,1.5986626510620119,-1.4039998750000002,0.0003124237060546875
-1.4020000000000001,1.602665092468262,-1.4019998750000002,0.0003124237060546875
-1.4000000000000001,1.5956608200073243,-1.3999998750000002,0.005311203002929688
-1.3980000000000001,1.602665092468262,-1.3979998750000002,0.010309982299804689
-1.3960000000000001,1.5996632614135744,-1.3959998750000002,0.015308761596679689
-1.3940000000000001,1.5996632614135744,-1.3939998750000002,0.015308761596679689
-1.3920000000000001,1.6016644821166994,-1.3919998750000002,0.015308761596679689
-1.3900000000000001,1.5946602096557618,-1.3899998750000002,0.015308761596679689
-1.3880000000000001,1.5936595993041993,-1.3879998750000002,0.020307540893554688
-1.3860000000000001,1.6016644821166994,-1.3859998750000002,0.02530632019042969
-1.3840000000000001,1.602665092468262,-1.3839998750000002,0.020307540893554688
-1.3820000000000001,1.590657768249512,-1.3819998750000002,0.005311203002929688
